state,date,dates,confirmed
TR,2020-06-07,"{'delta': {'confirmed': 53, 'recovered': 19, 'tested': 1932}, 'total': {'confirmed': 802, 'recovered': 192, 'tested': 35263}}",802.0
TR,2020-06-08,"{'delta': {'confirmed': 38, 'tested': 2190}, 'total': {'confirmed': 840, 'recovered': 192, 'tested': 37453}}",840.0
TR,2020-06-09,"{'delta': {'confirmed': 26, 'deceased': 1, 'tested': 1119}, 'total': {'confirmed': 866, 'deceased': 1, 'recovered': 192, 'tested': 38572}}",866.0
TR,2020-06-10,"{'delta': {'confirmed': 31, 'recovered': 47, 'tested': 1455}, 'total': {'confirmed': 897, 'deceased': 1, 'recovered': 239, 'tested': 40027}}",897.0
TR,2020-06-11,"{'delta': {'confirmed': 25, 'recovered': 39, 'tested': 1362}, 'total': {'confirmed': 922, 'deceased': 1, 'recovered': 278, 'tested': 41389}}",922.0
TR,2020-06-12,"{'delta': {'confirmed': 41, 'tested': -552}, 'total': {'confirmed': 963, 'deceased': 1, 'recovered': 278, 'tested': 40837}}",963.0
TR,2020-06-13,"{'delta': {'confirmed': 83, 'recovered': 37, 'tested': 3135}, 'total': {'confirmed': 1046, 'deceased': 1, 'recovered': 315, 'tested': 43972}}",1046.0
TR,2020-06-14,"{'delta': {'confirmed': 33, 'recovered': 118, 'tested': 2043}, 'total': {'confirmed': 1079, 'deceased': 1, 'recovered': 433, 'tested': 46015}}",1079.0
TR,2020-06-15,"{'delta': {'confirmed': 10, 'tested': 1668}, 'total': {'confirmed': 1089, 'deceased': 1, 'recovered': 433, 'tested': 47683}}",1089.0
TR,2020-06-16,"{'delta': {'confirmed': 1, 'recovered': 123, 'tested': 1525}, 'total': {'confirmed': 1090, 'deceased': 1, 'recovered': 556, 'tested': 49208}}",1090.0
TR,2020-06-17,"{'delta': {'confirmed': 43, 'tested': 1060}, 'total': {'confirmed': 1133, 'deceased': 1, 'recovered': 556, 'tested': 50268}}",1133.0
TR,2020-06-18,"{'delta': {'confirmed': 21, 'recovered': 83, 'tested': 1227}, 'total': {'confirmed': 1154, 'deceased': 1, 'recovered': 639, 'tested': 51495}}",1154.0
TR,2020-06-19,"{'delta': {'confirmed': 27, 'recovered': 18, 'tested': 1257}, 'total': {'confirmed': 1181, 'deceased': 1, 'recovered': 657, 'tested': 52752}}",1181.0
TR,2020-06-20,"{'delta': {'confirmed': 8, 'recovered': 23, 'tested': 1153}, 'total': {'confirmed': 1189, 'deceased': 1, 'recovered': 680, 'tested': 53905}}",1189.0
TR,2020-06-21,"{'delta': {'confirmed': 35, 'recovered': 79, 'tested': 1078}, 'total': {'confirmed': 1224, 'deceased': 1, 'recovered': 759, 'tested': 54983}}",1224.0
TR,2020-06-22,"{'delta': {'confirmed': 16, 'recovered': 23, 'tested': 1052}, 'total': {'confirmed': 1240, 'deceased': 1, 'recovered': 782, 'tested': 56035}}",1240.0
TR,2020-06-23,"{'delta': {'confirmed': 23, 'recovered': 25, 'tested': 866}, 'total': {'confirmed': 1263, 'deceased': 1, 'recovered': 807, 'tested': 56901}}",1263.0
TR,2020-06-24,"{'delta': {'recovered': 97, 'tested': 852}, 'total': {'confirmed': 1263, 'deceased': 1, 'recovered': 904, 'tested': 57753}}",1263.0
TR,2020-06-25,"{'delta': {'confirmed': 32, 'recovered': 122, 'tested': 1272}, 'total': {'confirmed': 1295, 'deceased': 1, 'recovered': 1026, 'tested': 59025}}",1295.0
TR,2020-06-26,"{'delta': {'confirmed': 35, 'recovered': 36, 'tested': 1174}, 'total': {'confirmed': 1330, 'deceased': 1, 'recovered': 1062, 'tested': 60199}}",1330.0
TR,2020-06-27,"{'delta': {'confirmed': 9, 'recovered': 16, 'tested': 995}, 'total': {'confirmed': 1339, 'deceased': 1, 'recovered': 1078, 'tested': 61194}}",1339.0
TR,2020-06-28,"{'delta': {'confirmed': 12, 'recovered': 8, 'tested': 1084}, 'total': {'confirmed': 1351, 'deceased': 1, 'recovered': 1086, 'tested': 62278}}",1351.0
TR,2020-06-29,"{'delta': {'confirmed': 34, 'recovered': 6, 'tested': 1086}, 'total': {'confirmed': 1385, 'deceased': 1, 'recovered': 1092, 'tested': 63364}}",1385.0
TR,2020-06-30,"{'delta': {'confirmed': 8, 'tested': 1114}, 'total': {'confirmed': 1393, 'deceased': 1, 'recovered': 1092, 'tested': 64478}}",1393.0
TR,2020-07-01,"{'delta': {'confirmed': 8, 'recovered': 1, 'tested': 1071}, 'total': {'confirmed': 1401, 'deceased': 1, 'recovered': 1093, 'tested': 65549}}",1401.0
TR,2020-07-02,"{'delta': {'confirmed': 39, 'recovered': 53, 'tested': 1706}, 'total': {'confirmed': 1440, 'deceased': 1, 'recovered': 1146, 'tested': 67255}}",1440.0
TR,2020-07-03,"{'delta': {'confirmed': 93, 'recovered': 53, 'tested': 1379}, 'total': {'confirmed': 1533, 'deceased': 1, 'recovered': 1199, 'tested': 68634}}",1533.0
TR,2020-07-04,"{'delta': {'confirmed': 25, 'recovered': 3, 'tested': 1257}, 'total': {'confirmed': 1558, 'deceased': 1, 'recovered': 1202, 'tested': 69891}}",1558.0
TR,2020-07-05,"{'delta': {'confirmed': 23, 'recovered': 4, 'tested': 1447}, 'total': {'confirmed': 1581, 'deceased': 1, 'recovered': 1206, 'tested': 71338}}",1581.0
TR,2020-07-06,"{'delta': {'confirmed': 111, 'other': 13, 'recovered': 13, 'tested': 1720}, 'total': {'confirmed': 1692, 'deceased': 1, 'other': 13, 'recovered': 1219, 'tested': 73058}}",1692.0
TR,2020-07-07,"{'delta': {'confirmed': 24, 'recovered': 29, 'tested': 1172}, 'total': {'confirmed': 1716, 'deceased': 1, 'other': 13, 'recovered': 1248, 'tested': 74230}}",1716.0
TR,2020-07-08,"{'delta': {'confirmed': 57, 'recovered': 76, 'tested': 1411}, 'total': {'confirmed': 1773, 'deceased': 1, 'other': 13, 'recovered': 1324, 'tested': 75641}}",1773.0
TR,2020-07-09,"{'delta': {'confirmed': 16, 'recovered': 14, 'tested': 1798}, 'total': {'confirmed': 1789, 'deceased': 1, 'other': 13, 'recovered': 1338, 'tested': 77439}}",1789.0
TR,2020-07-10,"{'delta': {'confirmed': 142, 'recovered': 34, 'tested': 1990}, 'total': {'confirmed': 1931, 'deceased': 1, 'other': 13, 'recovered': 1372, 'tested': 79429}}",1931.0
TR,2020-07-11,"{'delta': {'confirmed': 31, 'deceased': 1, 'other': 1, 'recovered': 3, 'tested': 2202}, 'total': {'confirmed': 1962, 'deceased': 2, 'other': 14, 'recovered': 1375, 'tested': 81631}}",1962.0
TR,2020-07-12,"{'delta': {'confirmed': 105, 'recovered': 46, 'tested': 1722}, 'total': {'confirmed': 2067, 'deceased': 2, 'other': 14, 'recovered': 1421, 'tested': 83353}}",2067.0
TR,2020-07-13,"{'delta': {'confirmed': 26, 'recovered': 54, 'tested': 2858}, 'total': {'confirmed': 2093, 'deceased': 2, 'other': 14, 'recovered': 1475, 'tested': 86211}}",2093.0
TR,2020-07-14,"{'delta': {'confirmed': 90, 'recovered': 63, 'tested': 2466}, 'total': {'confirmed': 2183, 'deceased': 2, 'other': 14, 'recovered': 1538, 'tested': 88677}}",2183.0
TR,2020-07-15,"{'delta': {'confirmed': 98, 'deceased': 1, 'recovered': 66, 'tested': 3636}, 'total': {'confirmed': 2281, 'deceased': 3, 'other': 14, 'recovered': 1604, 'tested': 92313}}",2281.0
TR,2020-07-16,"{'delta': {'confirmed': 98, 'recovered': 33, 'tested': 3015}, 'total': {'confirmed': 2379, 'deceased': 3, 'other': 14, 'recovered': 1637, 'tested': 95328}}",2379.0
TR,2020-07-17,"{'delta': {'confirmed': 118, 'recovered': 47, 'tested': 2143}, 'total': {'confirmed': 2497, 'deceased': 3, 'other': 14, 'recovered': 1684, 'tested': 97471}}",2497.0
TR,2020-07-18,"{'delta': {'confirmed': 171, 'deceased': 2, 'recovered': 51, 'tested': 7587}, 'total': {'confirmed': 2668, 'deceased': 5, 'other': 14, 'recovered': 1735, 'tested': 105058}}",2668.0
TR,2020-07-19,"{'delta': {'confirmed': 223, 'recovered': 24, 'tested': 4232}, 'total': {'confirmed': 2891, 'deceased': 5, 'other': 14, 'recovered': 1759, 'tested': 109290}}",2891.0
TR,2020-07-20,"{'delta': {'confirmed': 202, 'deceased': 2, 'recovered': 86, 'tested': 4875}, 'total': {'confirmed': 3093, 'deceased': 7, 'other': 14, 'recovered': 1845, 'tested': 114165}}",3093.0
TR,2020-07-21,"{'delta': {'confirmed': 252, 'deceased': 1, 'recovered': 81, 'tested': 4881}, 'total': {'confirmed': 3345, 'deceased': 8, 'other': 14, 'recovered': 1926, 'tested': 119046}}",3345.0
TR,2020-07-22,"{'delta': {'confirmed': 126, 'deceased': 1, 'other': 4, 'recovered': 107, 'tested': 4223}, 'total': {'confirmed': 3471, 'deceased': 9, 'other': 18, 'recovered': 2033, 'tested': 123269}}",3471.0
TR,2020-07-23,"{'delta': {'confirmed': 206, 'deceased': 1, 'recovered': 39, 'tested': 4473}, 'total': {'confirmed': 3677, 'deceased': 10, 'other': 18, 'recovered': 2072, 'tested': 127742}}",3677.0
TR,2020-07-24,"{'delta': {'confirmed': 100, 'deceased': 1, 'recovered': 59, 'tested': 3743}, 'total': {'confirmed': 3777, 'deceased': 11, 'other': 18, 'recovered': 2131, 'tested': 131485}}",3777.0
TR,2020-07-25,"{'delta': {'confirmed': 105, 'recovered': 79, 'tested': 3951}, 'total': {'confirmed': 3882, 'deceased': 11, 'other': 18, 'recovered': 2210, 'tested': 135436}}",3882.0
TR,2020-07-26,"{'delta': {'confirmed': 37, 'deceased': 2, 'recovered': 152, 'tested': 2664}, 'total': {'confirmed': 3919, 'deceased': 13, 'other': 18, 'recovered': 2362, 'tested': 138100}}",3919.0
TR,2020-07-27,"{'delta': {'confirmed': 147, 'deceased': 4, 'recovered': 105, 'tested': 4175}, 'total': {'confirmed': 4066, 'deceased': 17, 'other': 18, 'recovered': 2467, 'tested': 142275}}",4066.0
TR,2020-07-28,"{'delta': {'confirmed': 221, 'deceased': 4, 'recovered': 154, 'tested': 6602}, 'total': {'confirmed': 4287, 'deceased': 21, 'other': 18, 'recovered': 2621, 'tested': 148877}}",4287.0
TR,2020-07-29,"{'delta': {'confirmed': 216, 'recovered': 57, 'tested': 7505}, 'total': {'confirmed': 4503, 'deceased': 21, 'other': 18, 'recovered': 2678, 'tested': 156382}}",4503.0
TR,2020-07-30,"{'delta': {'confirmed': 219, 'recovered': 284, 'tested': 7258}, 'total': {'confirmed': 4722, 'deceased': 21, 'other': 18, 'recovered': 2962, 'tested': 163640}}",4722.0
TR,2020-07-31,"{'delta': {'confirmed': 274, 'recovered': 365, 'tested': 7194}, 'total': {'confirmed': 4996, 'deceased': 21, 'other': 18, 'recovered': 3327, 'tested': 170834}}",4996.0
TR,2020-08-01,"{'delta': {'confirmed': 252, 'deceased': 2, 'recovered': 136, 'tested': 5337}, 'total': {'confirmed': 5248, 'deceased': 23, 'other': 18, 'recovered': 3463, 'tested': 176171}}",5248.0
TR,2020-08-02,"{'delta': {'confirmed': 141, 'deceased': 4, 'recovered': 142, 'tested': 4513}, 'total': {'confirmed': 5389, 'deceased': 27, 'other': 18, 'recovered': 3605, 'tested': 180684}}",5389.0
TR,2020-08-03,"{'total': {'confirmed': 5389, 'deceased': 27, 'other': 18, 'recovered': 3605, 'tested': 180684}}",5389.0
TR,2020-08-04,"{'delta': {'confirmed': 131, 'deceased': 1, 'recovered': 70, 'tested': 3543}, 'total': {'confirmed': 5520, 'deceased': 28, 'other': 18, 'recovered': 3675, 'tested': 184227}}",5520.0
TR,2020-08-05,"{'delta': {'confirmed': 122, 'deceased': 2, 'recovered': 50, 'tested': 3621}, 'total': {'confirmed': 5642, 'deceased': 30, 'other': 18, 'recovered': 3725, 'tested': 187848}}",5642.0
TR,2020-08-06,"{'delta': {'confirmed': 98, 'deceased': 1, 'recovered': 68, 'tested': 2644}, 'total': {'confirmed': 5740, 'deceased': 31, 'other': 18, 'recovered': 3793, 'tested': 190492}}",5740.0
TR,2020-08-07,"{'delta': {'confirmed': 128, 'deceased': 5, 'recovered': 67, 'tested': 2776}, 'total': {'confirmed': 5868, 'deceased': 36, 'other': 18, 'recovered': 3860, 'tested': 193268}}",5868.0
TR,2020-08-08,"{'delta': {'confirmed': 146, 'deceased': 1, 'recovered': 224, 'tested': 3172}, 'total': {'confirmed': 6014, 'deceased': 37, 'other': 18, 'recovered': 4084, 'tested': 196440}}",6014.0
TR,2020-08-09,"{'delta': {'confirmed': 147, 'deceased': 4, 'recovered': 92, 'tested': 3497}, 'total': {'confirmed': 6161, 'deceased': 41, 'other': 18, 'recovered': 4176, 'tested': 199937}}",6161.0
TR,2020-08-10,"{'delta': {'confirmed': 62, 'deceased': 1, 'recovered': 267, 'tested': 2067}, 'total': {'confirmed': 6223, 'deceased': 42, 'other': 18, 'recovered': 4443, 'tested': 202004}}",6223.0
TR,2020-08-11,"{'delta': {'confirmed': 164, 'deceased': 1, 'recovered': 213, 'tested': 3121}, 'total': {'confirmed': 6387, 'deceased': 43, 'other': 18, 'recovered': 4656, 'tested': 205125}}",6387.0
TR,2020-08-12,"{'delta': {'confirmed': 110, 'recovered': 182, 'tested': 3040}, 'total': {'confirmed': 6497, 'deceased': 43, 'other': 18, 'recovered': 4838, 'tested': 208165}}",6497.0
TR,2020-08-13,"{'delta': {'confirmed': 121, 'deceased': 1, 'recovered': 74, 'tested': 2513}, 'total': {'confirmed': 6618, 'deceased': 44, 'other': 18, 'recovered': 4912, 'tested': 210678}}",6618.0
TR,2020-08-14,"{'delta': {'confirmed': 164, 'deceased': 2, 'recovered': 103, 'tested': 3052}, 'total': {'confirmed': 6782, 'deceased': 46, 'other': 18, 'recovered': 5015, 'tested': 213730}}",6782.0
TR,2020-08-15,"{'delta': {'confirmed': 167, 'deceased': 4, 'recovered': 73, 'tested': 3389}, 'total': {'confirmed': 6949, 'deceased': 50, 'other': 18, 'recovered': 5088, 'tested': 217119}}",6949.0
TR,2020-08-16,"{'delta': {'confirmed': 127, 'deceased': 5, 'recovered': 63, 'tested': 1862}, 'total': {'confirmed': 7076, 'deceased': 55, 'other': 18, 'recovered': 5151, 'tested': 218981}}",7076.0
TR,2020-08-17,"{'delta': {'confirmed': 143, 'deceased': 4, 'recovered': 135, 'tested': 1808}, 'total': {'confirmed': 7219, 'deceased': 59, 'other': 18, 'recovered': 5286, 'tested': 220789}}",7219.0
TR,2020-08-18,"{'delta': {'confirmed': 205, 'deceased': 3, 'recovered': 118, 'tested': 3177}, 'total': {'confirmed': 7424, 'deceased': 62, 'other': 18, 'recovered': 5404, 'tested': 223966}}",7424.0
TR,2020-08-19,"{'delta': {'confirmed': 236, 'deceased': 3, 'recovered': 93, 'tested': 4037}, 'total': {'confirmed': 7660, 'deceased': 65, 'other': 18, 'recovered': 5497, 'tested': 228003}}",7660.0
TR,2020-08-20,"{'delta': {'confirmed': 190, 'recovered': 68, 'tested': 2713}, 'total': {'confirmed': 7850, 'deceased': 65, 'other': 18, 'recovered': 5565, 'tested': 230716}}",7850.0
TR,2020-08-21,"{'delta': {'confirmed': 256, 'deceased': 4, 'recovered': 86, 'tested': 2997}, 'total': {'confirmed': 8106, 'deceased': 69, 'other': 18, 'recovered': 5651, 'tested': 233713}}",8106.0
TR,2020-08-22,"{'delta': {'confirmed': 280, 'deceased': 1, 'recovered': 410, 'tested': 4037}, 'total': {'confirmed': 8386, 'deceased': 70, 'other': 18, 'recovered': 6061, 'tested': 237750}}",8386.0
TR,2020-08-23,"{'delta': {'confirmed': 331, 'deceased': 2, 'recovered': 121, 'tested': 3351}, 'total': {'confirmed': 8717, 'deceased': 72, 'other': 18, 'recovered': 6182, 'tested': 241101}}",8717.0
TR,2020-08-24,"{'delta': {'confirmed': 200, 'deceased': 1, 'recovered': 159, 'tested': 2512}, 'total': {'confirmed': 8917, 'deceased': 73, 'other': 18, 'recovered': 6341, 'tested': 243613}}",8917.0
TR,2020-08-25,"{'delta': {'confirmed': 293, 'deceased': 6, 'other': 1, 'recovered': 73, 'tested': 3686}, 'total': {'confirmed': 9210, 'deceased': 79, 'other': 19, 'recovered': 6414, 'tested': 247299}}",9210.0
TR,2020-08-26,"{'delta': {'confirmed': 329, 'deceased': 4, 'recovered': 160, 'tested': 4358}, 'total': {'confirmed': 9539, 'deceased': 83, 'other': 19, 'recovered': 6574, 'tested': 251657}}",9539.0
TR,2020-08-27,"{'delta': {'confirmed': 385, 'deceased': 2, 'recovered': 123, 'tested': 4220}, 'total': {'confirmed': 9924, 'deceased': 85, 'other': 19, 'recovered': 6697, 'tested': 255877}}",9924.0
TR,2020-08-28,"{'delta': {'confirmed': 509, 'deceased': 4, 'recovered': 142, 'tested': 4496}, 'total': {'confirmed': 10433, 'deceased': 89, 'other': 19, 'recovered': 6839, 'tested': 260373}}",10433.0
TR,2020-08-29,"{'delta': {'confirmed': 443, 'deceased': 5, 'recovered': 198, 'tested': 4282}, 'total': {'confirmed': 10876, 'deceased': 94, 'other': 19, 'recovered': 7037, 'tested': 264655}}",10876.0
TR,2020-08-30,"{'delta': {'confirmed': 447, 'deceased': 4, 'recovered': 195, 'tested': 3621}, 'total': {'confirmed': 11323, 'deceased': 98, 'other': 19, 'recovered': 7232, 'tested': 268276}}",11323.0
TR,2020-08-31,"{'delta': {'confirmed': 321, 'deceased': 5, 'recovered': 201, 'tested': 2894}, 'total': {'confirmed': 11644, 'deceased': 103, 'other': 19, 'recovered': 7433, 'tested': 271170}}",11644.0
TR,2020-09-01,"{'delta': {'confirmed': 509, 'deceased': 10, 'other': 1, 'recovered': 221, 'tested': 3029}, 'total': {'confirmed': 12153, 'deceased': 113, 'other': 20, 'recovered': 7654, 'tested': 274199}}",12153.0
TR,2020-09-02,"{'delta': {'confirmed': 566, 'deceased': 5, 'recovered': 193, 'tested': 3752}, 'total': {'confirmed': 12719, 'deceased': 118, 'other': 20, 'recovered': 7847, 'tested': 277951}}",12719.0
TR,2020-09-03,"{'delta': {'confirmed': 590, 'deceased': 8, 'recovered': 186, 'tested': 4847}, 'total': {'confirmed': 13309, 'deceased': 126, 'other': 20, 'recovered': 8033, 'tested': 282798}}",13309.0
TR,2020-09-04,"{'delta': {'confirmed': 524, 'deceased': 3, 'recovered': 179, 'tested': 4220}, 'total': {'confirmed': 13833, 'deceased': 129, 'other': 20, 'recovered': 8212, 'tested': 287018}}",13833.0
TR,2020-09-05,"{'delta': {'confirmed': 691, 'deceased': 7, 'other': 1, 'recovered': 271, 'tested': 5251}, 'total': {'confirmed': 14524, 'deceased': 136, 'other': 21, 'recovered': 8483, 'tested': 292269}}",14524.0
TR,2020-09-06,"{'delta': {'confirmed': 603, 'deceased': 8, 'recovered': 262, 'tested': 4831}, 'total': {'confirmed': 15127, 'deceased': 144, 'other': 21, 'recovered': 8745, 'tested': 297100}}",15127.0
TR,2020-09-07,"{'delta': {'confirmed': 399, 'deceased': 5, 'other': 1, 'recovered': 303, 'tested': 3386}, 'total': {'confirmed': 15526, 'deceased': 149, 'other': 22, 'recovered': 9048, 'tested': 300486}}",15526.0
TR,2020-09-08,"{'delta': {'confirmed': 628, 'deceased': 3, 'recovered': 294, 'tested': 4272}, 'total': {'confirmed': 16154, 'deceased': 152, 'other': 22, 'recovered': 9342, 'tested': 304758}}",16154.0
TR,2020-09-09,"{'delta': {'confirmed': 582, 'deceased': 9, 'recovered': 311, 'tested': 4164}, 'total': {'confirmed': 16736, 'deceased': 161, 'other': 22, 'recovered': 9653, 'tested': 308922}}",16736.0
TR,2020-09-10,"{'delta': {'confirmed': 535, 'deceased': 6, 'recovered': 340, 'tested': 4894}, 'total': {'confirmed': 17271, 'deceased': 167, 'other': 22, 'recovered': 9993, 'tested': 313816}}",17271.0
TR,2020-09-11,"{'delta': {'confirmed': 559, 'deceased': 5, 'recovered': 262, 'tested': 4765}, 'total': {'confirmed': 17830, 'deceased': 172, 'other': 22, 'recovered': 10255, 'tested': 318581}}",17830.0
TR,2020-09-12,"{'delta': {'confirmed': 470, 'deceased': 10, 'recovered': 479, 'tested': 5047}, 'total': {'confirmed': 18300, 'deceased': 182, 'other': 22, 'recovered': 10734, 'tested': 323628}}",18300.0
TR,2020-09-13,"{'delta': {'confirmed': 629, 'deceased': 12, 'recovered': 398, 'tested': 4215}, 'total': {'confirmed': 18929, 'deceased': 194, 'other': 22, 'recovered': 11132, 'tested': 327843}}",18929.0
TR,2020-09-14,"{'delta': {'confirmed': 255, 'deceased': 6, 'recovered': 404, 'tested': 3528}, 'total': {'confirmed': 19184, 'deceased': 200, 'other': 22, 'recovered': 11536, 'tested': 331371}}",19184.0
TR,2020-09-15,"{'delta': {'confirmed': 531, 'deceased': 7, 'recovered': 389, 'tested': 4315}, 'total': {'confirmed': 19715, 'deceased': 207, 'other': 22, 'recovered': 11925, 'tested': 335686}}",19715.0
TR,2020-09-16,"{'delta': {'confirmed': 454, 'deceased': 10, 'recovered': 510, 'tested': 4316}, 'total': {'confirmed': 20169, 'deceased': 217, 'other': 22, 'recovered': 12435, 'tested': 340002}}",20169.0
TR,2020-09-17,"{'delta': {'confirmed': 527, 'deceased': 5, 'recovered': 521, 'tested': 4916}, 'total': {'confirmed': 20696, 'deceased': 222, 'other': 22, 'recovered': 12956, 'tested': 344918}}",20696.0
TR,2020-09-18,"{'delta': {'confirmed': 273, 'deceased': 6, 'recovered': 603, 'tested': 3041}, 'total': {'confirmed': 20969, 'deceased': 228, 'other': 22, 'recovered': 13559, 'tested': 347959}}",20969.0
TR,2020-09-19,"{'delta': {'confirmed': 535, 'deceased': 7, 'recovered': 583, 'tested': 4045}, 'total': {'confirmed': 21504, 'deceased': 235, 'other': 22, 'recovered': 14142, 'tested': 352004}}",21504.0
TR,2020-09-20,"{'delta': {'confirmed': 525, 'deceased': 4, 'other': 1, 'recovered': 645, 'tested': 4350}, 'total': {'confirmed': 22029, 'deceased': 239, 'other': 23, 'recovered': 14787, 'tested': 356354}}",22029.0
TT,2020-01-30,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 1}}",1.0
TT,2020-02-02,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 2}}",2.0
TT,2020-02-03,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 3}}",3.0
TT,2020-02-14,"{'delta': {'recovered': 3}, 'total': {'confirmed': 3, 'recovered': 3}}",3.0
